Flight_ID,Airline,Origin_Airport,Destination_Airport,Scheduled_Departure,Weather_Delay,Air_Traffic_Delay,Security_Delay,Aircraft_Maintenance_Delay,Total_Delay
7982,JetBlue,LAX,DEN,19,23,57,10,27,117
7983,Delta,DFW,PHX,0,45,48,14,8,115
7984,American,ORD,PHX,14,40,5,5,25,75
7985,United,JFK,DEN,17,49,55,13,1,118
7986,United,JFK,BOS,19,39,44,6,17,106
7987,United,JFK,PHX,3,26,59,9,6,100
7988,American,LAX,SEA,19,36,44,8,25,113
7989,Southwest,JFK,DEN,19,7,15,9,28,59
7990,United,DFW,MIA,7,28,55,5,8,96
7991,American,JFK,MIA,10,46,58,9,27,140
7992,Delta,ATL,BOS,8,7,8,0,29,44
7993,Delta,LAX,BOS,13,5,50,4,19,78
7994,American,ATL,DEN,12,58,27,0,8,93
7995,United,ATL,PHX,4,48,9,0,5,62
7996,Southwest,DFW,PHX,10,38,45,6,26,115
7997,American,LAX,BOS,9,29,14,10,14,67
7998,Delta,ATL,SEA,11,42,34,13,28,117
7999,JetBlue,JFK,DEN,15,3,35,5,23,66
8000,United,JFK,DEN,2,4,48,1,20,73
8001,American,JFK,DEN,4,24,44,10,12,90
8002,Delta,ATL,SEA,4,43,25,4,23,95
8003,American,ORD,PHX,6,49,48,12,24,133
8004,Southwest,DFW,BOS,20,15,13,2,6,36
8005,JetBlue,ORD,BOS,3,51,55,6,0,112
8006,American,ORD,SEA,20,10,38,4,11,63
8007,United,JFK,DEN,18,20,25,13,7,65
8008,JetBlue,DFW,PHX,4,27,7,1,8,43
8009,Southwest,ATL,BOS,16,57,36,2,27,122
8010,JetBlue,LAX,DEN,5,16,49,10,8,83
8011,Delta,LAX,BOS,14,26,41,2,24,93
8012,United,JFK,MIA,12,15,20,11,19,65
8013,Delta,LAX,DEN,5,34,4,4,15,57
8014,American,DFW,DEN,19,54,58,1,5,118
8015,American,JFK,MIA,21,40,27,10,11,88
8016,American,ATL,PHX,5,14,7,2,22,45
8017,United,JFK,BOS,11,24,8,6,10,48
8018,Southwest,LAX,BOS,2,40,26,2,29,97
8019,Delta,DFW,SEA,15,29,12,11,7,59
8020,JetBlue,DFW,PHX,16,50,36,13,9,108
8021,JetBlue,JFK,BOS,9,43,48,14,22,127
8022,Southwest,ATL,MIA,3,42,0,12,6,60
8023,Delta,LAX,PHX,23,13,57,0,9,79
8024,JetBlue,ORD,BOS,12,33,35,3,1,72
8025,American,LAX,PHX,4,35,18,7,3,63
8026,American,ATL,DEN,1,33,3,4,24,64
8027,Southwest,JFK,PHX,14,1,29,10,14,54
8028,American,DFW,SEA,23,2,9,3,28,42
8029,JetBlue,DFW,MIA,16,55,51,9,15,130
8030,JetBlue,ORD,DEN,10,52,51,12,15,130
8031,United,LAX,SEA,15,19,43,2,0,64
8032,Southwest,LAX,DEN,11,30,18,3,7,58
8033,Southwest,DFW,SEA,3,27,40,5,25,97
8034,United,DFW,PHX,12,42,10,5,14,71
8035,American,ATL,MIA,21,17,16,2,19,54
8036,Southwest,JFK,SEA,5,42,38,13,6,99
8037,JetBlue,DFW,MIA,0,42,41,2,29,114
8038,Southwest,DFW,DEN,0,31,17,13,8,69
8039,JetBlue,LAX,MIA,0,19,57,9,26,111
8040,Southwest,DFW,PHX,22,26,9,12,29,76
8041,JetBlue,ORD,SEA,6,48,57,2,1,108
8042,American,DFW,DEN,19,14,39,3,8,64
8043,Southwest,LAX,PHX,2,11,1,1,17,30
8044,JetBlue,JFK,BOS,10,52,52,11,18,133
8045,United,DFW,MIA,9,3,8,6,5,22
8046,American,ATL,PHX,18,51,57,5,26,139
8047,United,ORD,SEA,22,1,10,1,15,27
8048,Southwest,LAX,DEN,20,10,25,13,20,68
8049,United,DFW,MIA,18,26,57,0,17,100
8050,Delta,DFW,SEA,23,34,44,9,17,104
8051,Southwest,LAX,BOS,5,39,50,6,12,107
8052,JetBlue,DFW,SEA,5,6,54,0,29,89
8053,Southwest,DFW,PHX,20,52,25,0,8,85
8054,JetBlue,DFW,MIA,22,39,46,5,2,92
8055,American,LAX,PHX,17,29,11,10,21,71
8056,United,DFW,MIA,1,20,59,3,11,93
8057,American,DFW,SEA,23,53,3,9,10,75
8058,United,JFK,PHX,7,41,38,6,29,114
8059,JetBlue,LAX,MIA,0,41,3,13,4,61
8060,Southwest,JFK,MIA,11,13,27,5,13,58
8061,Southwest,ORD,BOS,1,11,17,0,10,38
8062,Delta,DFW,BOS,9,4,57,11,25,97
8063,Southwest,LAX,MIA,15,17,50,14,7,88
8064,United,LAX,DEN,9,25,5,2,28,60
8065,American,ORD,SEA,5,31,34,8,11,84
8066,Southwest,LAX,MIA,22,48,6,12,29,95
8067,United,JFK,DEN,1,41,4,7,1,53
8068,United,DFW,DEN,12,51,57,13,12,133
8069,Southwest,JFK,SEA,15,27,11,2,11,51
8070,American,LAX,SEA,1,56,35,5,0,96
8071,United,LAX,PHX,11,5,15,13,4,37
8072,Southwest,LAX,BOS,6,26,9,12,9,56
8073,American,LAX,MIA,5,16,10,8,14,48
8074,JetBlue,ORD,DEN,9,58,35,3,22,118
8075,United,ATL,PHX,3,58,2,4,27,91
8076,Southwest,JFK,DEN,12,36,54,10,19,119
8077,Southwest,ATL,BOS,11,26,55,7,24,112
8078,United,ORD,SEA,7,32,52,11,3,98
8079,United,LAX,BOS,21,15,15,11,25,66
8080,Delta,ORD,BOS,10,42,33,11,23,109
8081,JetBlue,JFK,PHX,15,18,22,1,14,55
8082,JetBlue,JFK,SEA,14,10,46,4,21,81
8083,Delta,ORD,BOS,15,32,22,4,13,71
8084,American,JFK,SEA,12,6,13,7,20,46
8085,JetBlue,DFW,PHX,0,49,46,3,16,114
8086,Delta,ATL,BOS,11,48,28,8,11,95
8087,JetBlue,DFW,MIA,4,30,10,3,19,62
8088,United,ORD,BOS,13,25,2,14,8,49
8089,Delta,ORD,DEN,4,30,36,8,5,79
8090,Delta,LAX,PHX,14,38,39,3,25,105
8091,Delta,LAX,BOS,3,16,4,5,7,32
8092,American,JFK,SEA,4,12,54,11,10,87
8093,JetBlue,ORD,PHX,18,19,41,11,23,94
8094,American,DFW,MIA,16,14,40,2,9,65
8095,Southwest,DFW,BOS,3,12,45,10,15,82
8096,Delta,LAX,BOS,22,35,56,10,20,121
8097,United,ORD,PHX,12,38,9,13,12,72
8098,Southwest,LAX,DEN,17,48,34,2,29,113
8099,United,ATL,SEA,17,56,3,0,28,87
8100,JetBlue,ATL,DEN,17,4,7,1,18,30
8101,American,ATL,SEA,13,5,16,3,8,32
8102,United,LAX,DEN,10,16,43,14,13,86
8103,United,ORD,SEA,2,57,27,9,25,118
8104,American,ATL,PHX,20,52,30,11,26,119
8105,United,ATL,SEA,6,42,13,11,6,72
8106,Southwest,DFW,SEA,0,50,40,4,5,99
8107,JetBlue,LAX,BOS,14,17,54,0,21,92
8108,Delta,JFK,BOS,13,50,58,0,27,135
8109,JetBlue,DFW,DEN,22,37,8,0,17,62
8110,JetBlue,ATL,DEN,3,47,2,4,27,80
8111,Delta,ATL,MIA,13,37,12,11,22,82
8112,American,JFK,PHX,15,41,46,8,29,124
8113,American,JFK,DEN,2,13,54,5,5,77
8114,JetBlue,ATL,BOS,16,34,39,6,17,96
8115,Southwest,ORD,SEA,18,17,13,13,26,69
8116,JetBlue,LAX,SEA,6,16,51,7,27,101
8117,American,DFW,PHX,17,9,9,9,18,45
8118,JetBlue,DFW,SEA,7,7,8,8,26,49
8119,JetBlue,LAX,DEN,3,11,57,0,10,78
8120,United,DFW,MIA,8,24,34,3,7,68
8121,United,LAX,SEA,12,44,19,11,9,83
8122,Delta,DFW,PHX,14,21,53,11,17,102
8123,American,DFW,MIA,6,22,23,2,22,69
8124,Delta,ATL,PHX,9,59,45,13,26,143
8125,United,ORD,DEN,21,43,51,8,5,107
8126,Southwest,DFW,DEN,10,41,19,4,19,83
8127,United,ATL,BOS,18,18,27,8,19,72
8128,JetBlue,DFW,BOS,22,15,18,5,7,45
8129,United,DFW,SEA,0,8,21,12,7,48
8130,Delta,JFK,SEA,4,16,21,10,15,62
8131,Southwest,ATL,MIA,8,47,4,5,8,64
8132,United,ATL,PHX,7,11,40,7,14,72
8133,American,DFW,SEA,21,19,21,14,12,66
8134,Delta,JFK,PHX,14,5,44,11,15,75
8135,Southwest,JFK,SEA,8,53,33,11,17,114
8136,JetBlue,ATL,BOS,11,1,32,9,17,59
8137,United,JFK,DEN,22,20,14,0,4,38
8138,Southwest,JFK,PHX,19,53,24,3,14,94
8139,Southwest,JFK,SEA,2,24,58,13,5,100
8140,Delta,DFW,DEN,1,21,2,10,20,53
8141,Southwest,DFW,BOS,11,13,35,7,17,72
8142,United,JFK,SEA,20,47,29,8,24,108
8143,Southwest,LAX,BOS,13,1,32,10,7,50
8144,American,DFW,DEN,15,5,7,2,15,29
8145,Delta,LAX,DEN,14,11,0,0,24,35
8146,American,LAX,BOS,4,25,30,9,24,88
8147,United,DFW,DEN,22,57,3,1,1,62
8148,Southwest,LAX,PHX,9,35,14,2,16,67
8149,Southwest,LAX,BOS,11,36,45,5,3,89
8150,Southwest,ORD,MIA,2,43,53,9,22,127
8151,United,JFK,MIA,0,12,55,12,5,84
8152,Delta,JFK,MIA,6,14,40,4,14,72
8153,Southwest,JFK,SEA,11,7,34,6,20,67
8154,Delta,DFW,MIA,11,53,11,6,23,93
8155,JetBlue,LAX,BOS,14,20,39,11,21,91
8156,Delta,JFK,SEA,4,59,57,10,24,150
8157,United,LAX,DEN,10,40,34,11,10,95
8158,Southwest,DFW,DEN,17,12,25,5,22,64
8159,United,ATL,BOS,21,38,34,13,29,114
8160,Delta,ATL,MIA,10,10,53,2,9,74
8161,American,DFW,BOS,19,12,39,6,11,68
8162,American,DFW,BOS,16,58,1,12,10,81
8163,JetBlue,ORD,DEN,17,33,8,3,4,48
8164,Southwest,JFK,MIA,10,59,13,12,2,86
8165,American,ATL,PHX,16,29,54,14,10,107
8166,United,ORD,MIA,12,8,36,6,19,69
8167,American,DFW,DEN,11,46,11,2,14,73
8168,Delta,ORD,BOS,4,49,47,4,21,121
8169,American,ATL,MIA,11,15,47,9,16,87
8170,Southwest,ORD,SEA,10,13,39,9,25,86
8171,Southwest,DFW,MIA,21,45,17,5,15,82
8172,United,JFK,DEN,2,2,6,10,12,30
8173,United,ORD,SEA,15,16,20,14,16,66
8174,American,LAX,PHX,9,10,34,4,17,65
8175,United,JFK,DEN,16,14,58,0,1,73
8176,JetBlue,ORD,DEN,11,28,17,6,10,61
8177,Southwest,JFK,PHX,6,55,20,12,6,93
8178,American,DFW,MIA,8,25,23,0,3,51
8179,Delta,ATL,SEA,15,57,47,11,20,135
8180,Delta,LAX,SEA,22,38,16,11,19,84
8181,JetBlue,ATL,DEN,10,45,42,4,8,99
8182,American,ATL,DEN,19,35,30,14,24,103
8183,American,ORD,DEN,12,28,39,1,3,71
8184,United,LAX,MIA,15,14,58,8,20,100
8185,United,LAX,BOS,1,52,30,12,12,106
8186,American,LAX,BOS,10,17,20,12,4,53
8187,United,JFK,SEA,11,12,3,12,22,49
8188,JetBlue,ATL,SEA,15,4,45,0,17,66
8189,United,LAX,BOS,1,28,39,11,6,84
8190,Southwest,DFW,SEA,1,21,50,12,7,90
8191,JetBlue,ATL,BOS,18,2,24,10,11,47
8192,Delta,LAX,MIA,1,49,25,3,27,104
8193,United,LAX,SEA,12,10,16,0,5,31
8194,American,ORD,MIA,15,33,58,8,25,124
8195,United,DFW,MIA,21,53,43,7,29,132
8196,JetBlue,ATL,DEN,18,53,0,13,26,92
8197,JetBlue,DFW,SEA,20,43,22,8,23,96
8198,Southwest,LAX,BOS,11,54,10,0,14,78
8199,American,LAX,PHX,6,45,39,8,20,112
8200,American,DFW,PHX,8,54,48,8,0,110
8201,American,DFW,BOS,19,35,22,2,0,59
8202,United,ORD,DEN,4,12,22,7,14,55
8203,Southwest,ORD,BOS,12,40,2,4,25,71
8204,American,DFW,MIA,19,29,41,11,8,89
8205,Southwest,ORD,SEA,21,27,19,7,11,64
8206,United,ATL,MIA,16,52,46,6,27,131
8207,American,ORD,BOS,16,10,47,5,9,71
8208,Southwest,DFW,MIA,8,7,48,5,26,86
8209,JetBlue,ATL,BOS,19,37,28,8,8,81
8210,Southwest,JFK,PHX,17,3,50,7,2,62
8211,Southwest,LAX,PHX,22,27,26,0,7,60
8212,Delta,DFW,SEA,8,45,36,9,15,105
8213,JetBlue,LAX,DEN,3,14,8,1,28,51
8214,JetBlue,ATL,DEN,22,26,24,10,24,84
8215,Delta,ATL,PHX,23,25,14,6,7,52
8216,Southwest,JFK,PHX,8,32,51,0,3,86
8217,Delta,DFW,MIA,2,22,49,1,7,79
8218,American,ATL,DEN,5,35,2,5,4,46
8219,Southwest,LAX,DEN,2,34,13,0,2,49
8220,JetBlue,ORD,DEN,6,40,58,4,10,112
8221,American,ORD,DEN,23,10,36,7,3,56
8222,JetBlue,LAX,MIA,4,29,12,10,15,66
8223,JetBlue,ORD,SEA,8,0,42,8,11,61
8224,United,DFW,DEN,18,48,58,12,4,122
8225,Southwest,DFW,PHX,14,26,20,5,18,69
8226,American,JFK,MIA,15,51,41,14,27,133
8227,United,ATL,BOS,9,32,10,4,2,48
8228,Delta,JFK,BOS,17,46,35,2,16,99
8229,American,ATL,MIA,21,46,47,5,20,118
8230,United,LAX,BOS,23,39,1,7,3,50
8231,JetBlue,ORD,PHX,5,47,42,5,8,102
8232,American,JFK,SEA,14,28,49,9,8,94
8233,JetBlue,DFW,PHX,7,2,6,6,23,37
8234,JetBlue,LAX,DEN,17,10,39,13,7,69
8235,American,ATL,SEA,17,35,20,5,12,72
8236,JetBlue,DFW,BOS,23,48,17,14,27,106
8237,Southwest,JFK,BOS,17,7,48,4,24,83
8238,Delta,JFK,SEA,23,45,22,10,4,81
8239,United,ORD,MIA,15,9,49,14,12,84
8240,United,JFK,DEN,22,3,54,14,24,95
8241,Southwest,ORD,MIA,17,19,1,6,9,35
8242,Delta,ORD,MIA,6,47,43,3,20,113
8243,United,JFK,PHX,5,37,33,0,18,88
8244,Southwest,DFW,SEA,13,36,7,12,23,78
8245,United,ORD,PHX,7,26,39,8,15,88
8246,United,DFW,SEA,17,26,9,0,7,42
8247,Southwest,LAX,DEN,17,58,0,2,14,74
8248,Delta,DFW,SEA,2,17,1,5,1,24
8249,American,ATL,DEN,18,54,39,12,7,112
8250,JetBlue,JFK,SEA,4,0,29,2,24,55
8251,Southwest,ATL,MIA,14,43,50,6,18,117
8252,United,ORD,BOS,18,41,3,3,9,56
8253,United,DFW,BOS,9,59,26,10,1,96
8254,Delta,ORD,MIA,19,43,11,6,27,87
8255,United,JFK,SEA,20,6,59,9,3,77
8256,Southwest,ATL,MIA,10,57,16,7,27,107
8257,Delta,ATL,DEN,1,15,15,12,28,70
8258,Delta,ORD,MIA,22,28,37,4,25,94
8259,Southwest,JFK,PHX,17,32,21,13,10,76
8260,JetBlue,ATL,DEN,3,48,16,10,25,99
8261,Delta,ORD,PHX,20,9,19,9,15,52
8262,United,JFK,SEA,4,39,44,1,23,107
8263,Southwest,ATL,BOS,20,9,57,5,10,81
8264,Delta,DFW,SEA,13,41,10,0,15,66
8265,Delta,ATL,PHX,9,59,23,3,27,112
8266,United,DFW,SEA,15,27,37,6,19,89
8267,American,DFW,SEA,7,41,1,11,11,64
8268,Delta,ORD,PHX,0,52,0,14,29,95
8269,Southwest,LAX,SEA,22,34,57,0,22,113
8270,American,LAX,BOS,9,35,25,5,18,83
8271,American,DFW,SEA,19,36,26,1,7,70
8272,Delta,ATL,MIA,8,12,43,10,23,88
8273,Southwest,DFW,BOS,11,17,41,13,15,86
8274,JetBlue,DFW,MIA,20,14,32,6,7,59
8275,Southwest,LAX,SEA,19,18,56,12,18,104
8276,American,JFK,DEN,1,37,59,12,18,126
8277,American,ORD,BOS,19,43,50,4,6,103
8278,Southwest,ATL,PHX,22,21,38,10,12,81
8279,JetBlue,JFK,PHX,5,34,17,11,6,68
8280,Delta,JFK,SEA,0,30,1,2,15,48
8281,American,DFW,BOS,5,10,36,3,17,66
8282,Delta,JFK,PHX,2,20,40,4,26,90
8283,American,JFK,PHX,8,31,50,10,24,115
8284,United,ATL,MIA,17,31,3,11,7,52
8285,Southwest,DFW,MIA,12,32,32,4,20,88
8286,United,DFW,BOS,16,10,55,1,4,70
8287,United,LAX,SEA,7,38,18,9,2,67
8288,JetBlue,DFW,MIA,8,29,7,5,5,46
8289,United,ORD,BOS,10,1,16,1,25,43
8290,American,LAX,PHX,2,33,31,2,20,86
8291,American,ORD,PHX,3,47,39,10,12,108
8292,Delta,DFW,SEA,13,58,44,0,13,115
8293,Southwest,LAX,SEA,19,21,5,13,28,67
8294,Southwest,ORD,SEA,20,14,3,0,10,27
8295,Southwest,ATL,MIA,11,52,43,9,29,133
8296,JetBlue,LAX,DEN,4,17,5,8,20,50
8297,Southwest,LAX,BOS,1,49,23,13,7,92
8298,United,ORD,DEN,12,45,22,9,14,90
8299,Delta,ATL,SEA,1,7,31,9,23,70
8300,American,JFK,SEA,0,11,33,14,6,64
8301,Delta,DFW,DEN,4,57,29,4,21,111
8302,Delta,DFW,PHX,19,9,15,8,21,53
8303,American,JFK,PHX,1,14,24,4,4,46
8304,United,ATL,MIA,10,55,23,14,22,114
8305,American,ATL,BOS,17,3,20,10,25,58
8306,American,JFK,PHX,10,2,31,4,6,43
8307,JetBlue,JFK,MIA,13,51,52,10,28,141
8308,JetBlue,DFW,MIA,8,21,58,8,6,93
8309,JetBlue,JFK,DEN,17,22,20,9,18,69
8310,Southwest,ATL,SEA,18,29,26,2,5,62
8311,United,LAX,DEN,16,46,54,13,6,119
8312,Delta,JFK,DEN,12,56,2,3,28,89
8313,JetBlue,JFK,BOS,0,30,54,4,23,111
8314,Delta,ORD,SEA,21,54,38,4,20,116
8315,JetBlue,ORD,BOS,16,11,51,3,16,81
8316,Southwest,JFK,MIA,12,19,51,3,16,89
8317,JetBlue,ORD,MIA,8,30,54,7,28,119
8318,Delta,JFK,MIA,6,14,37,7,15,73
8319,Southwest,JFK,SEA,17,44,32,14,0,90
8320,Southwest,ATL,PHX,20,53,17,1,3,74
8321,American,ORD,SEA,8,34,57,6,2,99
8322,JetBlue,JFK,PHX,13,4,46,0,0,50
8323,Delta,JFK,SEA,1,33,28,1,8,70
8324,American,JFK,PHX,17,22,58,3,28,111
8325,American,ORD,MIA,16,4,46,7,0,57
8326,American,ATL,SEA,16,9,20,7,19,55
8327,Southwest,ORD,PHX,15,37,30,6,10,83
8328,American,LAX,BOS,10,54,27,0,6,87
8329,JetBlue,ORD,MIA,21,57,46,8,10,121
8330,American,LAX,BOS,19,56,16,6,26,104
8331,Southwest,JFK,PHX,8,23,34,6,19,82
8332,Delta,ATL,DEN,2,52,57,1,6,116
8333,JetBlue,ATL,SEA,23,19,1,4,27,51
8334,American,LAX,DEN,3,33,43,12,23,111
8335,Southwest,LAX,MIA,6,0,42,9,20,71
8336,United,ATL,DEN,17,32,41,5,25,103
8337,Southwest,ORD,PHX,5,43,47,8,1,99
8338,United,JFK,BOS,3,25,47,11,23,106
8339,United,JFK,PHX,1,40,44,1,23,108
8340,Delta,JFK,BOS,1,52,41,6,29,128
8341,Delta,LAX,BOS,0,46,11,7,10,74
8342,Delta,LAX,PHX,4,55,5,11,28,99
8343,Southwest,ATL,PHX,4,59,51,12,17,139
8344,JetBlue,ATL,DEN,16,20,13,6,15,54
8345,United,ATL,MIA,12,51,32,9,7,99
8346,Southwest,ATL,DEN,5,41,33,8,27,109
8347,American,LAX,MIA,6,14,21,7,7,49
8348,American,JFK,BOS,9,55,10,6,20,91
8349,Delta,ORD,DEN,12,6,2,8,7,23
8350,American,JFK,MIA,2,33,20,13,0,66
8351,United,ATL,SEA,6,21,46,2,7,76
8352,United,ORD,SEA,4,4,20,13,15,52
8353,American,DFW,SEA,22,35,35,9,4,83
8354,Delta,DFW,MIA,8,13,20,2,5,40
8355,Delta,JFK,DEN,2,55,34,7,20,116
8356,Delta,LAX,SEA,15,33,11,12,23,79
8357,United,ATL,SEA,19,12,9,11,3,35
8358,United,JFK,BOS,15,48,50,11,13,122
8359,United,DFW,MIA,8,16,42,7,8,73
8360,United,ORD,MIA,12,26,59,2,9,96
8361,Southwest,LAX,BOS,15,31,26,5,26,88
8362,Delta,ATL,MIA,4,6,18,9,8,41
8363,Delta,DFW,SEA,15,50,1,10,21,82
8364,American,ORD,PHX,0,17,6,6,8,37
8365,Southwest,LAX,PHX,15,11,5,10,25,51
8366,American,ORD,PHX,3,36,59,13,15,123
8367,JetBlue,LAX,SEA,2,25,1,9,12,47
8368,United,ORD,DEN,10,36,41,14,28,119
8369,JetBlue,ATL,BOS,20,37,16,7,22,82
8370,Southwest,JFK,MIA,4,22,32,14,24,92
8371,JetBlue,LAX,BOS,9,11,27,4,11,53
8372,United,DFW,MIA,3,11,42,5,23,81
8373,American,ORD,PHX,11,41,6,3,27,77
8374,American,LAX,DEN,12,46,21,10,8,85
8375,American,DFW,MIA,10,30,48,14,13,105
8376,American,DFW,MIA,23,11,30,6,20,67
8377,Delta,ORD,MIA,14,59,12,0,9,80
8378,Southwest,DFW,PHX,11,47,40,6,17,110
8379,JetBlue,ORD,DEN,22,51,45,8,29,133
8380,JetBlue,ORD,PHX,16,55,56,4,18,133
8381,Delta,ORD,SEA,12,21,40,0,23,84
8382,United,JFK,SEA,18,1,12,4,5,22
8383,JetBlue,ATL,PHX,12,10,34,6,21,71
8384,United,ATL,DEN,23,5,13,1,4,23
8385,Delta,JFK,BOS,13,0,7,2,26,35
8386,Southwest,DFW,SEA,4,45,51,5,23,124
8387,American,LAX,PHX,2,5,58,12,17,92
8388,United,JFK,PHX,15,57,42,13,18,130
8389,American,ATL,SEA,11,9,37,14,13,73
8390,Southwest,LAX,DEN,13,46,3,13,28,90
8391,Southwest,JFK,PHX,17,37,22,11,5,75
8392,Southwest,JFK,BOS,0,15,52,3,6,76
8393,Southwest,DFW,PHX,5,9,9,8,6,32
8394,United,ATL,SEA,2,9,5,1,7,22
8395,American,JFK,PHX,16,50,6,3,0,59
8396,Delta,JFK,BOS,7,25,17,1,5,48
8397,JetBlue,JFK,PHX,23,40,6,4,5,55
8398,Delta,ORD,SEA,21,29,48,6,15,98
8399,American,DFW,SEA,1,42,30,3,21,96
8400,United,ORD,MIA,4,39,39,11,24,113
8401,Delta,DFW,PHX,5,20,0,6,26,52
8402,American,ATL,DEN,8,8,46,4,12,70
8403,American,JFK,MIA,16,39,29,2,15,85
8404,American,DFW,BOS,10,14,17,1,26,58
8405,United,LAX,MIA,1,48,30,8,17,103
8406,Delta,LAX,SEA,18,21,14,2,19,56
8407,American,DFW,MIA,13,20,42,3,17,82
8408,American,ORD,DEN,5,44,51,8,11,114
8409,Southwest,JFK,PHX,0,56,48,13,13,130
8410,Southwest,ATL,PHX,12,45,24,5,14,88
8411,Delta,LAX,PHX,18,6,19,7,27,59
8412,Delta,JFK,MIA,16,25,53,7,16,101
8413,JetBlue,LAX,MIA,9,15,15,6,20,56
8414,JetBlue,ORD,PHX,12,46,6,6,14,72
8415,Southwest,ORD,MIA,0,52,11,12,26,101
8416,JetBlue,DFW,SEA,8,41,15,8,3,67
8417,Delta,ATL,BOS,4,58,31,5,29,123
8418,Delta,LAX,SEA,0,44,3,12,23,82
8419,Delta,DFW,PHX,16,36,2,8,8,54
8420,United,DFW,SEA,11,58,17,6,18,99
8421,JetBlue,ORD,MIA,15,38,40,7,18,103
8422,Southwest,DFW,BOS,2,25,16,14,9,64
8423,United,JFK,DEN,5,16,58,2,5,81
8424,Southwest,LAX,DEN,21,3,10,0,15,28
8425,American,DFW,MIA,22,24,41,14,8,87
8426,United,DFW,MIA,4,7,54,13,6,80
8427,JetBlue,JFK,PHX,22,52,41,12,6,111
8428,United,DFW,DEN,10,9,38,8,22,77
8429,American,LAX,BOS,23,34,50,4,15,103
8430,American,LAX,SEA,4,4,6,1,21,32
8431,JetBlue,LAX,BOS,23,56,22,12,17,107
8432,Southwest,ORD,PHX,18,28,15,12,22,77
8433,American,LAX,MIA,22,5,14,13,10,42
8434,JetBlue,JFK,MIA,22,29,26,7,19,81
8435,United,JFK,BOS,13,51,3,4,27,85
8436,United,LAX,SEA,22,53,49,7,29,138
8437,Delta,LAX,DEN,12,35,5,9,18,67
8438,JetBlue,LAX,PHX,22,18,29,12,15,74
8439,Delta,JFK,MIA,9,46,24,14,14,98
8440,American,DFW,DEN,23,57,11,5,17,90
8441,American,LAX,PHX,13,1,18,2,9,30
8442,Southwest,ORD,SEA,14,58,22,1,15,96
8443,Southwest,DFW,DEN,15,18,4,12,25,59
8444,Southwest,LAX,MIA,17,6,50,5,26,87
8445,JetBlue,LAX,DEN,23,3,5,4,21,33
8446,Delta,JFK,PHX,8,31,45,14,11,101
8447,JetBlue,JFK,BOS,15,47,45,9,23,124
8448,American,ORD,DEN,9,39,49,4,6,98
8449,United,ATL,BOS,14,38,47,14,5,104
8450,Southwest,ORD,PHX,14,11,40,14,1,66
8451,United,DFW,SEA,0,7,49,9,27,92
8452,Delta,JFK,BOS,7,42,59,4,18,123
8453,Southwest,ORD,DEN,14,12,39,1,28,80
8454,United,DFW,BOS,7,5,1,3,5,14
8455,Delta,LAX,DEN,3,23,27,3,2,55
8456,Southwest,ORD,MIA,1,24,38,1,21,84
8457,JetBlue,ORD,MIA,8,13,55,6,13,87
8458,Southwest,ORD,BOS,14,44,9,13,21,87
8459,Southwest,DFW,DEN,14,36,43,9,12,100
8460,JetBlue,ORD,PHX,6,56,30,0,25,111
8461,American,ORD,DEN,5,30,23,8,15,76
8462,Southwest,ATL,PHX,21,12,57,1,1,71
8463,American,DFW,BOS,12,8,45,4,10,67
8464,American,JFK,DEN,6,38,47,8,22,115
8465,American,DFW,BOS,22,5,51,4,2,62
8466,Delta,DFW,SEA,20,51,53,6,11,121
8467,Delta,JFK,PHX,15,14,30,9,17,70
8468,United,ORD,BOS,8,19,28,2,21,70
8469,Delta,DFW,BOS,2,57,39,12,19,127
8470,United,DFW,MIA,11,21,8,6,5,40
8471,JetBlue,LAX,BOS,18,53,24,2,8,87
8472,JetBlue,JFK,SEA,10,30,41,2,22,95
8473,American,JFK,SEA,18,25,29,6,22,82
8474,American,ORD,BOS,15,57,48,3,0,108
8475,Delta,LAX,MIA,20,59,49,1,19,128
8476,JetBlue,ORD,MIA,2,22,20,9,13,64
8477,Southwest,JFK,SEA,15,5,34,0,13,52
8478,Southwest,DFW,SEA,7,47,22,13,23,105
8479,Delta,LAX,BOS,12,14,5,9,7,35
8480,American,ORD,MIA,9,44,32,1,23,100
8481,American,ATL,DEN,17,31,26,8,22,87
8482,Southwest,ORD,MIA,0,40,47,12,7,106
8483,JetBlue,LAX,MIA,17,37,34,12,8,91
8484,United,JFK,PHX,7,58,9,9,14,90
8485,Delta,ORD,PHX,20,42,42,7,21,112
8486,American,ATL,SEA,22,30,49,10,11,100
8487,American,DFW,DEN,7,19,17,7,13,56
8488,JetBlue,LAX,BOS,20,53,36,6,0,95
8489,United,ATL,DEN,4,18,34,1,1,54
8490,American,JFK,MIA,5,20,19,8,29,76
8491,JetBlue,DFW,SEA,13,40,44,7,15,106
8492,Delta,JFK,MIA,16,46,41,5,4,96
8493,JetBlue,DFW,DEN,23,24,48,10,8,90
8494,American,JFK,BOS,7,56,25,3,2,86
8495,United,LAX,SEA,19,42,14,4,25,85
8496,United,ORD,BOS,18,41,7,9,7,64
8497,American,JFK,SEA,22,6,11,13,0,30
8498,Southwest,ATL,DEN,11,51,21,4,29,105
8499,United,LAX,DEN,16,35,15,9,11,70
8500,American,JFK,DEN,23,39,53,5,19,116
8501,JetBlue,LAX,PHX,7,1,26,8,13,48
